Year,Week,Sampling Period,Site,Block,Host Plant,Branch ID,Ant Treatment,Leaf Count,Single Leaf Area,Branch Leaf Area,Total Caterpillars,Cumulative Cat Count,Total Ants,Total Saps,S1+S2 Sap Presence,Sap Presence,0% leaf dmg,1-20% leaf dmg,20-40% leaf dmg,40-60% leaf dmg,60-80% leaf dmg,80-100% leaf dmg,Leaf Area Lost,Number of Damaged Leaves
2012,4,S2,C,2,BE,CBE2B,control,251,33.5,0.84085,0,1,2,0,0,0,174,55,4,1,2,15,0.07571,
2012,4,S2,C,2,BE,CBE2C,tanglefoot,233,33.5,0.78055,1,1,0,0,0,0,51,177,3,2,0,0,0.063985,
2012,4,S2,C,2,BE,CBE2D,control,168,33.5,0.5628,0,0,0,0,0,0,42,120,5,1,0,0,0.0469,
2012,5,S2,C,3,BE,CBE3A,tanglefoot,158,33.5,0.5293,0,1,5,0,0,0,104,52,1,1,0,0,0.021775,
2012,5,S2,C,3,BE,CBE3B,control,113,33.5,0.37855,1,1,3,0,0,0,76,29,6,2,0,0,0.019095,
2012,5,S2,C,3,BE,CBE3C,tanglefoot,95,33.5,0.31825,0,0,2,0,0,0,54,34,5,2,0,0,0.01809,
2012,5,S2,C,3,BE,CBE3D,control,109,33.5,0.36515,0,0,5,0,0,0,70,38,0,1,0,0,0.01608,
2012,5,S2,C,4,BE,CBE4A,tanglefoot,92,33.5,0.3082,1,4,0,0,0,0,45,43,2,2,0,0,0.01809,
2012,5,S2,C,4,BE,CBE4B,control,150,33.5,0.5025,2,3,0,0,0,0,112,37,0,1,0,0,0.012395,
2012,5,S2,C,4,BE,CBE4C,tanglefoot,174,33.5,0.5829,4,4,0,0,0,0,113,60,1,0,0,0,0.034505,
2012,5,S2,C,4,BE,CBE4D,control,169,33.5,0.56615,0,0,0,0,0,0,98,60,2,8,1,0,0.044555,
2012,6,S2,C,5,BE,CBE5A,tanglefoot,373,33.5,1.24955,1,2,0,0,0,0,43,304,11,12,3,0,0.11993,
2012,6,S2,C,5,BE,CBE5B,control,88,33.5,0.2948,0,0,0,0,0,0,39,44,0,0,2,3,0.0335,
2012,6,S2,C,5,BE,CBE5C,tanglefoot,82,33.5,0.2747,1,1,0,0,0,0,13,51,10,3,3,2,0.0402,
2012,6,S2,C,5,BE,CBE5D,control,122,33.5,0.4087,1,4,0,0,0,0,15,96,0,0,8,3,0.063315,
2012,6,S2,C,6,BE,CBE6A,tanglefoot,103,33.5,0.34505,1,2,0,0,0,0,16,73,11,2,0,1,0.0469,
2012,6,S2,C,6,BE,CBE6B,control,120,33.5,0.402,1,2,0,0,0,0,14,96,4,5,1,0,0.0402,
2012,6,S2,C,6,BE,CBE6C,tanglefoot,102,33.5,0.3417,0,0,0,0,0,0,28,74,0,1,0,0,0.033165,
2012,6,S2,C,6,BE,CBE6D,control,176,33.5,0.5896,0,0,1,0,0,0,50,114,5,5,2,0,0.047905,
2012,4,S2,C,1,BI,CBI1A,tanglefoot,96,21.147,0.2030112,0,0,1,0,0,0,41,52,3,0,0,0,0.01289967,
2012,4,S2,C,1,BI,CBI1B,control,124,21.147,0.2622228,0,0,0,0,0,0,90,31,3,0,0,0,0.0105735,
2012,4,S2,C,1,BI,CBI1C,tanglefoot,143,21.147,0.3024021,0,3,0,0,0,0,80,60,0,2,0,1,0.01459143,
2012,4,S2,C,1,BI,CBI1D,control,100,21.147,0.21147,2,4,3,0,0,0,57,41,2,0,0,0,0.01945524,
2012,4,S2,C,2,BI,CBI2A,tanglefoot,373,21.147,0.7887831,1,3,1,0,0,0,173,183,4,9,1,3,0.05054133,
2012,4,S2,C,2,BI,CBI2B,control,340,21.147,0.718998,0,1,1,0,0,0,217,118,1,2,2,0,0.02854845,
2012,4,S2,C,2,BI,CBI2C,tanglefoot,174,21.147,0.3679578,0,2,0,0,0,0,139,33,0,0,2,0,0.01734054,
2012,4,S2,C,2,BI,CBI2D,control,291,21.147,0.6153777,0,0,1,0,0,0,196,81,4,7,3,0,0.02516493,
2012,5,S2,C,3,BI,CBI3A,tanglefoot,101,21.147,0.2135847,3,3,1,0,0,0,51,45,4,1,0,0,0.01205379,
2012,5,S2,C,3,BI,CBI3B,control,129,21.147,0.2727963,1,1,4,0,0,0,59,53,17,0,0,0,0.02727963,
2012,5,S2,C,3,BI,CBI3C,tanglefoot,233,21.147,0.4927251,0,0,0,0,0,0,71,133,24,5,0,0,0.0486381,
2012,5,S2,C,3,BI,CBI3D,control,140,21.147,0.296058,1,2,3,0,0,0,99,33,2,5,1,0,0.02030112,
2012,5,S2,C,4,BI,CBI4A,tanglefoot,313,21.147,0.6619011,2,3,0,0,0,0,63,224,13,10,2,1,0.06470982,
2012,5,S2,C,4,BI,CBI4C,tanglefoot,77,21.147,0.1628319,1,1,1,0,0,0,26,40,4,4,3,0,0.02283876,
2012,5,S2,C,4,BI,CBI4D,control,130,21.147,0.274911,0,0,0,0,0,0,40,73,7,7,1,2,0.02727963,
2012,6,S2,C,5,BI,CBI5A,tanglefoot,170,21.147,0.359499,0,0,0,0,0,0,33,117,4,2,9,5,0.05329044,
2012,6,S2,C,5,BI,CBI5B,control,80,21.147,0.169176,0,0,0,0,0,0,60,17,0,3,0,0,0.00676704,
2012,6,S2,C,5,BI,CBI5C,tanglefoot,159,21.147,0.3362373,0,0,0,0,0,0,119,33,4,3,0,0,0.00951615,
2012,6,S2,C,5,BI,CBI5D,control,66,21.147,0.1395702,0,0,0,0,0,0,19,44,3,0,0,0,0.01120791,
2012,6,S2,C,6,BI,CBI6A,tanglefoot,178,21.147,0.3764166,0,0,0,0,0,0,116,61,1,0,0,0,0.01353408,
2012,6,S2,C,6,BI,CBI6B,control,107,21.147,0.2262729,0,2,0,0,0,0,34,59,12,0,2,0,0.02410758,
2012,6,S2,C,6,BI,CBI6C,tanglefoot,97,21.147,0.2051259,0,2,0,0,0,0,20,74,2,1,0,0,0.02220435,
2012,6,S2,C,6,BI,CBI6D,control,204,21.147,0.4313988,0,1,2,0,0,0,0,33,4,5,0,0,0.01163085,
2012,4,S2,C,1,HI,CHI1B,control,68,45.41,0.308788,0,0,4,0,1,0,16,42,7,2,0,1,0.0349657,
2012,4,S2,C,1,HI,CHI1C,tanglefoot,84,45.41,0.381444,2,2,0,0,0,0,33,47,3,1,0,0,0.0254296,
2012,4,S2,C,1,HI,CHI1D,control,187,45.41,0.849167,0,0,3,0,0,0,61,110,13,0,3,0,0.09082,
2012,4,S2,C,2,HI,CHI2A,tanglefoot,263,45.41,1.194283,1,2,0,0,0,0,41,193,16,6,1,6,0.1575727,
2012,4,S2,C,2,HI,CHI2C,tanglefoot,198,45.41,0.899118,1,2,1,0,1,0,119,65,4,9,0,1,0.0549461,
2012,5,S2,C,3,HI,CHI3A,tanglefoot,154,45.41,0.699314,0,0,0,0,0,0,38,93,12,7,2,2,0.0980856,
2012,5,S2,C,3,HI,CHI3B,control,129,45.41,0.585789,0,1,1,0,0,0,57,48,3,11,5,5,0.0826462,
2012,6,S2,C,5,HI,CHI5B,control,147,45.41,0.667527,1,4,2,0,1,0,24,100,13,9,0,1,0.0694773,
2012,6,S2,C,6,HI,CHI6A,tanglefoot,100,45.41,0.4541,0,0,0,0,0,0,47,50,2,1,0,0,0.0435936,
2012,6,S2,C,6,HI,CHI6C,tanglefoot,50,45.41,0.22705,1,2,0,0,1,0,2,27,7,8,2,4,0.0490428,
2012,6,S2,C,6,HI,CHI6D,control,74,45.41,0.336034,1,1,3,0,1,0,6,48,16,2,2,0,0.049951,
2012,4,S2,C,1,RM,CRM1A,tanglefoot,151,35.68775,0.538885025,2,2,2,0,0,0,11,126,13,0,0,1,0.069234235,
2012,4,S2,C,1,RM,CRM1B,control,165,35.68775,0.588847875,5,5,3,0,0,0,9,144,7,4,1,0,0.06138293,
2012,4,S2,C,1,RM,CRM1C,tanglefoot,192,35.68775,0.6852048,2,3,2,0,0,0,20,157,14,0,1,0,0.078869928,
2012,4,S2,C,1,RM,CRM1D,control,300,35.68775,1.0706325,0,6,3,0,0,0,19,274,4,3,0,0,0.102066965,
2012,4,S2,C,2,RM,CRM2A,tanglefoot,156,35.68775,0.5567289,4,10,0,0,0,0,23,124,9,0,0,0,0.05567289,
2012,4,S2,C,2,RM,CRM2C,tanglefoot,144,35.68775,0.5139036,1,11,0,0,1,0,16,122,5,1,0,0,0.057814155,
2012,4,S2,C,2,RM,CRM2D,control,151,35.68775,0.538885025,3,7,0,0,0,0,10,111,23,5,2,0,0.078156173,
2012,5,S2,C,3,RM,CRM3A,tanglefoot,169,35.68775,0.603122975,2,5,0,0,0,0,43,115,6,5,0,0,0.065308583,
2012,5,S2,C,3,RM,CRM3B,control,207,35.68775,0.738736425,2,5,4,0,0,0,0,176,21,10,0,0,0.085293723,
2012,5,S2,C,3,RM,CRM3C,tanglefoot,213,35.68775,0.760149075,4,11,0,0,0,0,34,160,17,0,2,0,0.091003763,
2012,5,S2,C,3,RM,CRM3D,control,151,35.68775,0.538885025,1,6,0,0,0,0,70,61,14,6,0,0,0.054602258,
2012,5,S2,C,4,RM,CRM4A,tanglefoot,137,35.68775,0.488922175,1,8,0,0,0,0,0,92,31,10,4,0,0.079583683,
2012,5,S2,C,4,RM,CRM4B,control,103,35.68775,0.367583825,5,10,1,0,0,0,2,81,13,2,4,1,0.06138293,
2012,5,S2,C,4,RM,CRM4C,tanglefoot,91,35.68775,0.324758525,4,7,0,0,0,0,0,76,12,3,0,0,0.056029768,
2012,5,S2,C,4,RM,CRM4D,control,138,35.68775,0.49249095,1,9,0,0,0,0,30,83,14,9,2,0,0.05139036,
2012,6,S2,C,5,RM,CRM5A,tanglefoot,166,35.68775,0.59241665,1,2,0,0,0,0,15,146,4,1,0,0,0.061739808,
2012,6,S2,C,5,RM,CRM5B,control,138,35.68775,0.49249095,3,6,3,0,0,0,0,114,20,3,1,0,0.066379215,
2012,6,S2,C,5,RM,CRM5C,tanglefoot,87,35.68775,0.310483425,2,4,0,0,0,0,1,64,17,1,2,2,0.05424538,
2012,6,S2,C,5,RM,CRM5D,control,118,35.68775,0.42111545,2,2,0,0,0,0,16,92,6,1,2,1,0.05281787,
2012,6,S2,C,6,RM,CRM6A,tanglefoot,112,35.68775,0.3997028,0,1,0,0,0,0,8,84,16,3,1,0,0.06566546,
2012,6,S2,C,6,RM,CRM6B,control,185,35.68775,0.660223375,0,0,0,0,1,0,15,140,17,9,2,2,0.108133883,
2012,6,S2,C,6,RM,CRM6C,tanglefoot,160,35.68775,0.571004,1,2,0,0,0,0,0,64,60,16,9,11,0.159167365,
2012,6,S2,C,6,RM,CRM6D,control,145,35.68775,0.517472375,2,4,0,0,0,0,2,127,4,8,4,0,0.064951705,
2012,4,S2,C,1,RO,CRO1A,tanglefoot,90,57.1529722,0.51437675,0,5,0,0,0,0,12,53,21,3,1,0,0.096016993,
2012,4,S2,C,1,RO,CRO1D,control,213,57.1529722,1.217358308,0,5,9,0,0,0,95,101,8,9,0,0,0.100017701,
2012,4,S2,C,2,RO,CRO2A,tanglefoot,117,57.1529722,0.668689775,0,2,0,0,0,0,0,84,22,10,1,0,0.101160761,
2012,4,S2,C,2,RO,CRO2B,control,298,57.1529722,1.703158572,1,3,8,0,0,0,1,213,63,4,0,17,0.340060185,
2012,4,S2,C,2,RO,CRO2C,tanglefoot,290,57.1529722,1.657436194,1,3,0,0,1,0,34,193,35,8,12,8,0.28805098,
2012,4,S2,C,2,RO,CRO2D,control,194,57.1529722,1.108767661,0,2,1,0,0,0,6,150,19,10,2,7,0.208036819,
2012,5,S2,C,3,RO,CRO3A,tanglefoot,152,57.1529722,0.868725177,2,5,1,0,1,0,2,107,24,16,3,0,0.154313025,
2012,5,S2,C,3,RO,CRO3B,control,114,57.1529722,0.651543883,3,4,6,0,1,0,9,78,8,14,4,1,0.08230028,
2012,5,S2,C,3,RO,CRO3C,tanglefoot,109,57.1529722,0.622967397,0,2,3,0,1,0,19,65,24,1,0,0,0.086872518,
2012,5,S2,C,3,RO,CRO3D,control,101,57.1529722,0.577245019,2,3,5,0,0,0,8,45,43,3,2,0,0.118878182,
2012,5,S2,C,4,RO,CRO4A,tanglefoot,65,57.1529722,0.371494319,4,8,0,0,0,0,2,44,13,4,0,2,0.083443339,
2012,5,S2,C,4,RO,CRO4B,control,118,57.1529722,0.674405072,2,5,1,0,0,0,57,16,13,9,4,19,0.262332142,
2012,5,S2,C,4,RO,CRO4C,tanglefoot,49,57.1529722,0.280049564,2,4,0,0,0,0,7,-40,22,41,9,10,0.150883847,
2012,5,S2,C,4,RO,CRO4D,control,108,57.1529722,0.6172521,3,3,1,0,1,0,0,59,26,17,4,2,0.130308777,
2012,6,S2,C,5,RO,CRO5A,tanglefoot,201,57.1529722,1.148774741,0,0,1,0,0,0,11,154,21,9,4,2,0.170315857,
2012,6,S2,C,5,RO,CRO5B,control,90,57.1529722,0.51437675,0,0,0,0,0,0,4,68,9,7,2,0,0.065154388,
2012,6,S2,C,5,RO,CRO5C,tanglefoot,100,57.1529722,0.571529722,0,3,1,0,0,0,34,62,2,1,0,1,0.046865437,
2012,6,S2,C,5,RO,CRO5D,control,65,57.1529722,0.371494319,1,4,0,0,0,0,7,52,3,1,1,1,0.098303112,
2012,6,S2,C,6,RO,CRO6A,tanglefoot,136,57.1529722,0.777280422,0,2,0,0,1,0,3,82,23,19,5,4,0.178317273,
2012,6,S2,C,6,RO,CRO6B,control,174,57.1529722,0.994461716,1,2,2,0,1,0,0,114,26,18,7,9,0.209751408,
2012,6,S2,C,6,RO,CRO6C,tanglefoot,58,57.1529722,0.331487239,1,4,0,0,0,0,3,17,13,9,7,9,0.134881014,
2012,6,S2,C,6,RO,CRO6D,control,84,57.1529722,0.480084966,0,1,1,0,0,0,5,60,3,10,2,4,0.090873226,
2012,4,S2,C,1,WH,CWH1A,tanglefoot,117,23.85,0.279045,0,2,3,0,0,0,17,72,19,8,0,1,0.035298,
2012,4,S2,C,1,WH,CWH1B,control,159,23.85,0.379215,2,8,5,0,0,0,42,111,1,2,1,2,0.0379215,
2012,4,S2,C,1,WH,CWH1C,tanglefoot,198,23.85,0.47223,2,4,2,0,0,0,15,152,15,4,5,7,0.0751275,
2012,4,S2,C,1,WH,CWH1D,control,115,23.85,0.274275,2,4,1,0,0,0,10,79,21,4,0,1,0.044361,
2012,4,S2,C,2,WH,CWH2A,tanglefoot,358,23.85,0.85383,3,4,0,0,0,0,41,296,11,7,3,0,0.093015,
2012,4,S2,C,2,WH,CWH2B,control,233,23.85,0.555705,1,3,10,0,0,0,6,196,3,8,4,16,0.107802,
2012,4,S2,C,2,WH,CWH2C,tanglefoot,265,23.85,0.632025,2,8,0,0,0,0,11,152,54,15,10,23,0.1504935,
2012,4,S2,C,2,WH,CWH2D,control,156,23.85,0.37206,2,5,0,0,0,0,10,104,10,8,16,8,0.102078,
2012,5,S2,C,3,WH,CWH3A,tanglefoot,255,23.85,0.608175,6,7,3,0,0,0,17,190,14,22,8,4,0.0880065,
2012,5,S2,C,3,WH,CWH3B,control,120,23.85,0.2862,0,4,3,0,0,0,12,92,7,9,0,0,0.0388755,
2012,5,S2,C,4,WH,CWH4A,tanglefoot,141,23.85,0.336285,4,6,3,0,0,0,4,93,25,10,4,5,0.0908685,
2012,5,S2,C,4,WH,CWH4B,control,203,23.85,0.484155,5,8,5,0,0,0,8,125,36,28,5,1,0.0779895,
2012,5,S2,C,4,WH,CWH4C,tanglefoot,156,23.85,0.37206,3,5,1,0,1,0,28,92,10,10,10,6,0.068211,
2012,5,S2,C,4,WH,CWH4D,control,263,23.85,0.627255,4,4,3,0,0,0,25,215,7,8,7,1,0.082044,
2012,6,S2,C,5,WH,CWH5A,tanglefoot,135,23.85,0.321975,1,2,0,0,0,0,10,102,9,10,3,1,0.0379215,
2012,6,S2,C,5,WH,CWH5B,control,194,23.85,0.46269,3,7,0,0,0,0,2,122,0,0,65,5,0.148347,
2012,6,S2,C,5,WH,CWH5C,tanglefoot,132,23.85,0.31482,0,5,0,0,0,0,31,83,11,0,1,6,0.0493695,
2012,6,S2,C,5,WH,CWH5D,control,144,23.85,0.34344,2,5,1,0,0,0,6,121,8,6,2,1,0.068688,
2012,6,S2,C,6,WH,CWH6A,tanglefoot,357,23.85,0.851445,0,2,1,0,0,0,15,218,63,24,17,20,0.177921,
2012,6,S2,C,6,WH,CWH6B,control,155,23.85,0.369675,2,3,0,0,0,0,4,123,17,8,2,1,0.067257,
2012,6,S2,C,6,WH,CWH6C,tanglefoot,114,23.85,0.27189,0,1,0,0,0,0,3,47,27,17,11,9,0.082521,
2012,6,S2,C,6,WH,CWH6D,control,189,23.85,0.450765,0,0,1,0,0,0,14,143,15,12,4,1,0.05724,
2012,4,S2,C,1,WO,CWO1A,tanglefoot,185,31.553,0.5837305,2,4,6,0,0,0,35,145,1,3,1,0,0.05837305,
2012,4,S2,C,1,WO,CWO1B,control,144,31.553,0.4543632,2,6,0,0,1,0,3,110,11,6,9,5,0.09970748,
2012,4,S2,C,1,WO,CWO1C,tanglefoot,303,31.553,0.9560559,0,0,2,0,0,0,50,208,21,13,4,7,0.11422186,
2012,4,S2,C,2,WO,CWO2A,tanglefoot,77,31.553,0.2429581,3,4,0,0,1,0,8,66,3,0,0,0,0.0378636,
2012,4,S2,C,2,WO,CWO2D,control,237,31.553,0.7478061,7,9,0,0,1,0,6,212,10,9,0,0,0.08740181,
2012,5,S2,C,3,WO,CWO3A,tanglefoot,119,31.553,0.3754807,0,1,5,0,0,0,23,45,40,7,2,2,0.07320296,
2012,5,S2,C,3,WO,CWO3B,control,120,31.553,0.378636,0,0,8,0,0,0,12,90,9,7,0,2,0.0441742,
2012,5,S2,C,3,WO,CWO3C,tanglefoot,144,31.553,0.4543632,0,1,2,0,0,0,49,70,19,1,3,2,0.06026623,
2012,5,S2,C,3,WO,CWO3D,control,159,31.553,0.5016927,1,4,0,0,1,0,3,128,15,5,5,3,0.0820378,
2012,5,S2,C,4,WO,CWO4A,tanglefoot,67,31.553,0.2114051,4,4,0,0,0,0,3,44,8,5,3,4,0.04575185,
2012,5,S2,C,4,WO,CWO4B,control,53,31.553,0.1672309,2,2,2,0,0,0,5,33,11,4,0,0,0.03660148,
2012,5,S2,C,4,WO,CWO4D,control,152,31.553,0.4796056,1,2,0,0,1,0,11,104,16,10,8,3,0.08361545,
2012,6,S2,C,5,WO,CWO5A,tanglefoot,100,31.553,0.31553,3,4,0,0,0,0,5,81,7,6,1,0,0.03597042,
2012,6,S2,C,5,WO,CWO5B,control,62,31.553,0.1956286,1,1,1,0,0,0,5,40,8,1,7,1,0.04796056,
2012,6,S2,C,5,WO,CWO5C,tanglefoot,57,31.553,0.1798521,1,2,0,0,0,0,3,32,13,6,1,2,0.04133443,
2012,6,S2,C,5,WO,CWO5D,control,151,31.553,0.4764503,0,0,1,0,0,0,16,116,5,7,3,4,0.05931964,
2012,6,S2,C,6,WO,CWO6A,tanglefoot,169,31.553,0.5332457,1,2,0,0,0,0,35,127,4,0,1,2,0.07225637,
2012,6,S2,C,6,WO,CWO6B,control,136,31.553,0.4291208,2,3,1,0,0,0,9,104,5,13,1,4,0.08424651,
2012,6,S2,C,6,WO,CWO6C,tanglefoot,140,31.553,0.441742,0,2,0,0,0,0,14,68,23,21,7,7,0.09434347,
2012,6,S2,C,6,WO,CWO6D,control,67,31.553,0.2114051,4,15,0,0,1,0,1,46,9,10,0,1,0.03218406,
2012,4,S2,H,1,BC,HBC1A,tanglefoot,329,12.0323,0.39586267,2,2,0,0,0,0,306,11,2,4,0,6,0.014559083,
2012,4,S2,H,1,BC,HBC1B,control,319,12.0323,0.38383037,0,8,0,0,0,0,268,27,0,10,0,14,0.023222339,
2012,4,S2,H,1,BC,HBC1C,tanglefoot,239,12.0323,0.28757197,3,7,0,0,0,0,171,58,2,8,0,0,0.011310362,
2012,4,S2,H,1,BC,HBC1D,control,426,12.0323,0.51257598,2,6,0,0,0,0,385,22,9,6,2,2,0.009746163,
2012,4,S2,H,2,BC,HBC2A,tanglefoot,265,12.0323,0.31885595,0,1,0,0,0,0,248,12,0,0,5,0,0.005655181,
2012,4,S2,H,2,BC,HBC2B,control,254,12.0323,0.30562042,0,0,1,0,0,0,193,55,6,0,0,0,0.009385194,
2012,4,S2,H,2,BC,HBC2C,tanglefoot,443,12.0323,0.53303089,1,3,1,0,0,0,375,58,7,1,1,1,0.01564199,
2012,4,S2,H,2,BC,HBC2D,control,504,12.0323,0.60642792,6,6,4,0,0,0,434,52,8,7,1,2,0.012152623,
2012,5,S2,H,3,BC,HBC3A,tanglefoot,178,12.0323,0.21417494,2,2,0,0,0,0,83,93,2,0,0,0,0.014920052,
2012,5,S2,H,3,BC,HBC3B,control,247,12.0323,0.29719781,0,0,1,0,1,0,199,38,3,5,2,0,0.007941318,
2012,5,S2,H,3,BC,HBC3C,tanglefoot,551,12.0323,0.66297973,15,16,0,0,0,0,135,359,49,1,2,5,0.072795415,
2012,5,S2,H,3,BC,HBC3D,control,609,12.0323,0.73276707,6,7,0,0,0,0,95,495,11,8,0,0,0.064733774,
2012,5,S2,H,4,BC,HBC4A,tanglefoot,537,12.0323,0.64613451,4,5,0,0,0,0,435,94,6,2,0,0,0.013476176,
2012,5,S2,H,4,BC,HBC4B,control,637,12.0323,0.76645751,2,4,0,0,0,0,596,38,0,0,0,3,0.007820995,
2012,5,S2,H,4,BC,HBC4C,tanglefoot,323,12.0323,0.38864329,0,1,0,0,0,0,278,45,0,0,0,0,0.00601615,
2012,5,S2,H,4,BC,HBC4D,control,254,12.0323,0.30562042,2,2,0,0,0,0,205,48,0,1,0,0,0.005775504,
2012,6,S2,H,5,BC,HBC5A,tanglefoot,88,12.0323,0.10588424,0,0,0,0,0,0,44,42,2,0,0,0,0.006978734,
2012,6,S2,H,5,BC,HBC5B,control,98,12.0323,0.11791654,2,2,0,0,0,0,30,60,5,2,1,0,0.011069716,
2012,6,S2,H,5,BC,HBC5C,tanglefoot,253,12.0323,0.30441719,2,2,0,0,0,0,172,75,0,2,4,0,0.014198114,
2012,6,S2,H,5,BC,HBC5D,control,172,12.0323,0.20695556,0,0,0,0,0,0,30,137,2,3,0,0,0.017807804,
2012,6,S2,H,6,BC,HBC6A,tanglefoot,402,12.0323,0.48369846,2,2,0,0,0,0,124,268,7,1,2,0,0.037059484,
2012,6,S2,H,6,BC,HBC6B,control,174,12.0323,0.20936202,1,2,0,0,0,0,30,141,1,1,0,1,0.020815879,
2012,6,S2,H,6,BC,HBC6C,tanglefoot,266,12.0323,0.32005918,1,1,0,0,0,0,70,184,2,4,4,2,0.028997843,
2012,6,S2,H,6,BC,HBC6D,control,282,12.0323,0.33931086,0,1,0,0,0,0,69,211,1,1,0,0,0.026350737,
2012,4,S2,H,1,BE,HBE1A,tanglefoot,149,38.372,0.5717428,2,4,0,0,0,0,106,40,2,1,0,0,0.01765112,
2012,4,S2,H,1,BE,HBE1B,control,91,38.372,0.3491852,2,3,0,0,0,0,64,27,0,0,0,0,0.02187204,
2012,4,S2,H,1,BE,HBE1C,tanglefoot,126,38.372,0.4834872,1,1,0,0,0,0,80,37,0,6,0,3,0.02839528,
2012,4,S2,H,1,BE,HBE1D,control,153,38.372,0.5870916,2,2,0,0,1,0,119,27,3,2,0,2,0.02072088,
2012,4,S2,H,2,BE,HBE2A,tanglefoot,148,38.372,0.5679056,0,0,0,0,0,0,144,4,0,0,0,0,0.00153488,
2012,4,S2,H,2,BE,HBE2B,control,218,38.372,0.8365096,0,1,0,0,0,0,198,17,0,0,3,0,0.01458136,
2012,4,S2,H,2,BE,HBE2C,tanglefoot,261,38.372,1.0015092,0,0,0,0,0,0,221,38,2,0,0,0,0.02455808,
2012,4,S2,H,2,BE,HBE2D,control,234,38.372,0.8979048,1,1,0,0,0,0,197,32,0,4,0,1,0.01956972,
2012,5,S2,H,3,BE,HBE3A,tanglefoot,209,38.372,0.8019748,3,3,0,0,0,0,154,47,5,2,1,0,0.02839528,
2012,5,S2,H,3,BE,HBE3B,control,225,38.372,0.86337,1,2,0,0,0,0,124,97,1,1,1,1,0.04643012,
2012,5,S2,H,3,BE,HBE3C,tanglefoot,171,38.372,0.6561612,1,1,0,0,0,0,49,118,0,1,0,3,0.0613952,
2012,5,S2,H,3,BE,HBE3D,control,214,38.372,0.8211608,1,1,0,0,0,0,97,106,5,3,0,3,0.06254636,
2012,5,S2,H,4,BE,HBE4A,tanglefoot,140,38.372,0.537208,0,0,0,0,0,0,91,44,2,3,0,0,0.019186,
2012,5,S2,H,4,BE,HBE4B,control,231,38.372,0.8863932,2,2,0,0,0,0,179,52,0,0,0,0,0.02570924,
2012,5,S2,H,4,BE,HBE4C,tanglefoot,281,38.372,1.0782532,1,2,0,0,0,0,207,68,0,3,0,3,0.0402906,
2012,5,S2,H,4,BE,HBE4D,control,130,38.372,0.498836,1,1,0,0,0,0,101,24,1,2,2,0,0.01573252,
2012,6,S2,H,5,BE,HBE5A,tanglefoot,74,38.372,0.2839528,0,1,0,0,0,0,53,19,2,0,0,0,0.0134302,
2012,6,S2,H,5,BE,HBE5B,control,90,38.372,0.345348,0,1,0,0,0,0,44,41,3,2,0,0,0.019186,
2012,6,S2,H,5,BE,HBE5C,tanglefoot,98,38.372,0.3760456,1,1,0,0,0,0,44,54,0,0,0,0,0.02072088,
2012,6,S2,H,5,BE,HBE5D,control,81,38.372,0.3108132,0,0,0,0,0,0,50,25,6,0,0,0,0.02033716,
2012,6,S2,H,6,BE,HBE6A,tanglefoot,167,38.372,0.6408124,1,1,0,0,0,0,74,91,0,2,0,0,0.03491852,
2012,6,S2,H,6,BE,HBE6B,control,202,38.372,0.7751144,1,1,0,0,0,0,151,50,1,0,0,0,0.02033716,
2012,6,S2,H,6,BE,HBE6C,tanglefoot,79,38.372,0.3031388,0,0,0,0,0,0,35,40,3,0,0,1,0.02417436,
2012,6,S2,H,6,BE,HBE6D,control,127,38.372,0.4873244,0,0,0,0,0,0,71,53,2,1,0,0,0.02263948,
2012,4,S2,H,1,BI,HBI1A,tanglefoot,207,26.137,0.5410359,0,0,0,0,0,0,165,33,9,0,0,0,0.01698905,
2012,4,S2,H,1,BI,HBI1B,control,132,26.137,0.3450084,0,0,1,0,0,0,76,53,2,1,0,0,0.01542083,
2012,4,S2,H,1,BI,HBI1D,control,211,26.137,0.5514907,1,2,0,0,0,0,138,73,0,0,0,0,0.01908001,
2012,4,S2,H,2,BI,HBI2A,tanglefoot,176,26.137,0.4600112,0,1,0,0,0,0,135,41,0,0,0,0,0.01071617,
2012,4,S2,H,2,BI,HBI2B,control,186,26.137,0.4861482,1,1,2,0,0,0,128,54,4,0,0,0,0.01986412,
2012,4,S2,H,2,BI,HBI2C,tanglefoot,160,26.137,0.418192,0,0,1,0,0,0,116,40,2,2,0,0,0.01202302,
2012,4,S2,H,2,BI,HBI2D,control,129,26.137,0.3371673,0,0,0,0,0,0,78,49,2,0,0,0,0.01437535,
2012,5,S2,H,3,BI,HBI3A,tanglefoot,114,26.137,0.2979618,0,1,0,0,0,0,52,56,6,0,0,0,0.01934138,
2012,5,S2,H,3,BI,HBI3B,control,117,26.137,0.3058029,0,0,0,0,0,0,75,37,5,0,0,0,0.01359124,
2012,5,S2,H,3,BI,HBI3C,tanglefoot,107,26.137,0.2796659,0,0,0,0,0,0,29,78,0,0,0,0,0.02300056,
2012,5,S2,H,3,BI,HBI3D,control,215,26.137,0.5619455,1,1,0,0,0,0,22,179,8,2,4,0,0.06037647,
2012,5,S2,H,4,BI,HBI4A,tanglefoot,110,26.137,0.287507,3,3,0,0,0,0,71,39,0,0,0,0,0.01019343,
2012,5,S2,H,4,BI,HBI4B,control,122,26.137,0.3188714,0,0,0,0,0,0,90,22,3,0,5,2,0.02195508,
